State	Fips	85	90	95	00	05	25
28	145	2.45	2.75	2.95	3.07	2.88	3.528
28	147	2.49	2.47	2.21	2.09	3.26	3.2
28	149	356.37	231.75	81.82	71.82	257.70	-14.47
28	151	233.58	380.49	302.87	292.28	228.31	228.256
28	153	2.69	2.92	2.23	2.36	3.38	3.208
28	155	1.20	1.49	1.38	1.4	1.67	1.938
28	157	1.29	0.94	2.48	3.61	4.17	7.556
28	159	3.15	3.14	3.27	2.64	3.89	3.806
28	161	2.33	2.44	2.73	3.2	4.56	6.184
28	163	47.01	80.49	29.89	60.42	46.43	40.11
29	001	3.72	3.86	3.95	3.69	3.23	3.0
29	003	2.19	2.41	3.04	1.19	1.54	0.562
29	005	8.98	7.90	19.03	6.52	6.33	5.744
29	007	4.57	9.78	9.98	13.86	13.60	23.642
29	009	4.63	7.22	7.31	20.55	20.81	39.518
29	011	10.17	10.50	4.74	10.69	12.05	12.0
29	013	2.72	3.17	2.81	3.3	4.26	5.178
29	015	1.24	1.78	1.89	3	3.72	6.034
29	017	1.13	3.81	9.72	13.55	14.01	29.744
29	019	16.05	17.65	18.21	23.08	20.43	27.598
29	021	49.33	69.87	57.63	67.81	102.94	132.612
29	023	122.57	139.96	155.75	349.62	339.67	607.83
29	025	0.95	1.19	1.16	1.61	1.24	1.83
29	027	6.68	20.14	26.59	32.77	34.35	64.888
29	029	3.08	3.05	3.71	4.92	14.70	20.958
29	031	9.83	11.59	12.16	28.25	30.01	52.58
29	033	2.10	3.15	2.70	3.2	3.93	5.242
29	035	0.59	0.60	0.65	1.34	0.83	1.534
29	037	7.33	6.79	6.37	4.28	5.84	2.828
29	039	1.47	1.74	2.09	1.95	2.17	2.85
29	041	1.50	1.58	1.69	1.46	1.18	1.026
29	043	3.10	3.99	4.71	8.78	8.84	15.646
29	045	0.91	1.18	1.69	1.7	1.54	2.472
29	047	84.73	33.36	25.65	172.84	178.70	295.508
29	049	1.45	1.79	2.13	2.55	2.50	3.8
29	051	6.63	7.97	9.28	12.35	11.31	17.752
29	053	1.77	2.45	2.87	2.69	2.93	4.078
29	055	1.92	2.16	2.46	2.49	3.09	4.026
29	057	4.85	5.35	3.81	4.37	5.47	4.926
29	059	1.52	1.72	2.08	2.22	2.62	3.652
29	061	1.05	1.05	1.80	1.79	2.27	3.5
29	063	1.03	1.24	1.24	0.78	0.84	0.522
29	065	1.66	1.59	1.72	27.77	32.52	65.792
29	067	1.54	1.81	2.65	2.37	21.06	29.646
29	069	8.47	14.10	45.36	79	89.41	183.336
29	071	698.38	1077.98	966.56	1016.1	1155.54	1494.376
29	073	2.24	2.12	2.55	1.91	2.59	2.576
29	075	1.17	1.19	1.26	1.92	2.31	3.376
29	077	153.34	231.63	175.90	254.81	221.16	302.66
29	079	2.14	2.42	3.21	2.8	2.72	3.582
29	081	1.43	1.66	2.18	1.41	1.31	1.304
29	083	349.43	290.83	358.00	398.5	417.48	509.11
29	085	0.93	1.11	1.07	1.42	1.43	1.978
29	087	0.86	1.42	2.45	19.42	7.46	25.042
29	089	1.51	1.73	1.56	3.25	3.34	5.386
29	091	3.99	4.91	5.41	6.53	4.34	6.428
29	093	11.57	12.68	5.13	1.22	4.32	-8.592
29	095	602.49	467.05	546.72	388.46	546.84	396.378
29	097	30.81	31.26	25.91	32.15	28.69	27.754
29	099	583.87	789.04	835.21	813.39	793.80	1029.588
29	101	3.67	4.83	5.47	5.87	6.20	8.868
29	103	0.70	0.82	0.75	0.92	1.49	1.944
29	105	3.62	4.20	5.04	25.7	17.04	40.124
29	107	3.32	3.72	4.37	4.42	4.63	6.084
29	109	6.11	6.00	5.32	7	6.86	7.758
29	111	1.46	1.35	1.67	1.32	2.63	3.072
29	113	2.53	3.46	3.14	5.5	6.70	10.494
29	115	1.77	2.21	2.32	2.26	2.45	3.048
29	117	2.28	2.30	2.53	3.84	2.78	4.27
29	119	2.78	4.03	5.29	6.71	7.26	12.198
29	121	1.83	1.90	2.82	3.06	3.53	5.364
29	123	1.17	1.30	1.35	1.31	1.38	1.56
29	125	1.06	1.19	3.29	1.54	1.50	2.454
29	127	7.11	6.87	7.63	8.28	7.88	9.324
29	129	0.54	0.58	1.77	11.58	2.34	12.122
29	131	2.36	2.47	3.16	4.39	4.58	7.208
29	133	9.37	9.54	19.18	77.91	82.64	168.674
29	135	1.89	1.91	2.82	3.41	3.02	4.866
29	137	1.03	1.88	3.18	4.56	5.76	10.566
29	139	1.51	2.00	2.18	1.47	2.17	2.34
29	141	1.93	2.10	2.40	2.34	12.10	16.522
29	143	868.16	1083.21	848.65	1092.36	1027.19	1180.24
29	145	5.95	6.56	7.24	7.9	10.80	14.314
29	147	3.04	3.88	3.88	3.55	2.82	2.972
29	149	1.18	1.34	4.01	2.7	1.97	4.004
29	151	81.96	29.99	34.78	63.92	61.78	50.628
29	153	1.03	1.50	5.23	1.59	26.86	38.292
29	155	6.43	15.98	28.24	50.31	83.83	150.436
29	157	1.99	1.91	2.65	2.19	2.83	3.49
29	159	5.02	5.38	5.61	7.47	9.14	12.722
29	161	4.21	4.30	3.90	12.42	9.99	18.772
29	163	9.03	5.58	9.77	10.48	12.55	16.646
29	165	351.96	333.32	364.85	336.7	432.86	463.046
29	167	2.99	3.74	4.34	5.45	5.00	7.742
29	169	5.34	5.98	7.48	7.6	7.30	10.064
29	171	0.83	1.11	2.20	2.49	1.94	3.874
29	173	1.72	1.54	1.76	1.06	1.70	1.244
29	175	780.46	734.21	877.28	812.48	580.99	564.682
29	177	2.20	3.37	3.85	5.21	5.65	9.3
29	179	16.90	20.55	3.71	3.57	5.89	-13.276
29	181	8.46	12.36	19.18	36.38	31.01	62.95
29	183	362.77	447.12	446.41	502.33	628.75	829.778
29	185	1.34	1.46	1.51	1.66	1.81	2.24
29	186	70.57	71.63	1.79	2.85	5.59	-88.758
29	187	4.29	5.62	306.54	7.62	7.43	71.268
29	189	147.35	487.08	176.40	498.99	789.64	1197.786
29	195	4.89	4.86	5.06	7.02	4.54	6.15
29	197	0.54	0.65	0.73	0.53	0.49	0.456
29	199	0.69	0.80	0.92	1.11	0.85	1.252
29	201	13.05	16.80	19.54	100.19	107.89	215.336
29	203	0.94	0.95	0.97	1.07	1.08	1.242
29	205	1.73	1.23	2.53	2.96	2.08	3.564
29	207	94.85	109.57	153.28	372.26	334.80	658.506
29	209	2.15	2.99	3.83	3.45	4.51	6.494
29	211	1.24	1.48	3.10	9.43	3.59	11.358
29	213	3.39	3.46	9.51	27.48	32.68	64.864
29	215	3.58	3.92	5.37	4.25	4.41	5.5
29	217	6.37	7.32	4.91	9.53	6.01	7.722
29	219	2.74	4.69	3.60	2.75	2.54	1.86
29	221	3.44	10.95	8.88	5.21	3.28	2.716
29	223	1.55	1.50	1.80	1.82	1.93	2.368
29	225	2.72	3.33	4.21	4.26	4.65	6.708
29	227	0.45	0.48	0.48	0.32	0.34	0.186
29	229	2.88	3.15	3.79	3.36	3.28	3.898
29	510	401.00	143.93	147.80	147.43	140.95	-113.738
30	001	980.45	632.92	570.72	506.09	1185.60	945.238
30	003	215.78	309.78	315.84	152.35	278.98	235.928
30	005	198.02	246.53	274.18	286.47	236.49	318.466
30	007	176.58	263.51	240.96	198.44	241.31	262.794
30	009	395.13	479.43	454.10	422.29	417.64	426.446
30	011	7.53	6.75	4.09	5.01	10.78	9.688
30	013	156.79	180.73	153.21	168.65	189.20	201.36
30	015	53.76	45.06	36.47	42.76	80.28	82.11
30	017	76.13	70.67	74.85	77.24	121.66	142.688
30	019	2.71	3.68	5.00	3.4	3.05	3.808
30	021	67.51	67.70	72.44	74.59	53.93	55.072
30	023	61.06	61.45	47.98	47.54	67.29	56.194
30	025	8.32	8.92	10.76	3.3	2.15	-4.086
30	027	89.64	90.20	74.66	63.01	71.38	39.552
30	029	70.52	88.99	64.91	70.91	74.34	67.67
30	031	380.72	491.94	489.16	409.38	470.09	505.966
30	033	12.95	8.46	12.41	6.65	15.99	13.854
30	035	71.06	108.34	87.37	102.89	86.97	107.148
30	037	55.16	42.27	85.44	52.33	44.05	48.554
30	039	117.91	109.10	103.54	99.27	137.75	131.424
30	041	26.99	15.20	18.37	12.37	20.02	8.528
30	043	166.56	190.90	148.05	89.32	161.47	84.204
30	045	59.06	67.84	64.95	69.01	71.38	81.934
30	047	266.58	387.77	308.50	341.99	291.75	322.054
30	049	187.30	215.62	183.44	176.31	220.33	212.65
30	051	11.49	19.79	22.40	20.36	57.54	81.918
30	053	40.25	45.05	36.57	29.19	33.95	19.926
30	055	11.57	11.07	14.75	14.78	26.56	35.96
30	057	666.52	680.08	540.37	483.85	647.69	463.368
30	059	361.81	317.17	349.62	324.19	377.22	368.706
30	061	6.46	7.46	8.06	7.69	8.06	9.604
30	063	123.31	130.80	113.61	102.76	112.65	87.01
30	065	59.73	87.53	82.86	80.09	97.77	122.78
30	067	298.69	406.83	332.95	262.85	507.98	526.62
30	069	40.84	39.46	56.70	42.7	42.11	47.83
30	071	241.20	187.68	209.98	249.93	166.21	158.362
30	073	128.32	220.28	212.06	231.11	239.46	346.112
30	075	30.81	21.21	16.28	14.86	39.91	31.724
30	077	211.03	188.19	211.23	177.8	247.39	244.526
30	079	43.60	50.90	74.44	49.91	54.11	66.61
30	081	195.80	233.93	167.00	175.32	293.51	295.198
30	083	359.66	292.47	316.70	373.12	374.53	409.53
30	085	49.06	45.78	44.96	71.2	93.26	129.144
30	087	169.40	181.61	165.29	188.68	244.97	284.916
30	089	94.14	115.09	76.07	108.61	56.97	41.684
30	091	8.39	7.05	5.38	11.28	13.76	18.154
30	093	37.27	42.20	39.28	44.32	66.74	82.598
30	095	130.70	129.22	113.62	133.39	106.95	96.778
30	097	261.39	295.17	323.60	193.24	292.04	248.71
30	099	301.42	486.22	518.78	556.03	561.66	838.996
30	101	5.89	10.81	8.52	10.58	16.02	22.382
30	103	117.80	101.55	117.16	100.66	72.53	47.082
30	105	133.30	192.62	153.37	157.35	236.66	277.53
30	107	135.81	98.30	184.55	90.74	123.85	107.762
30	109	2.22	2.86	2.50	2.1	2.28	2.008
30	111	471.70	473.55	440.38	501.59	347.68	314.98
30	113	0.02	0.02	0.02	49.7	81.04	153.192
31	001	102.94	98.35	188.70	218.21	277.66	458.752
31	003	133.24	100.28	130.02	223.98	217.74	336.672
31	005	9.11	9.91	18.04	16.19	8.40	15.246
31	007	30.92	16.22	26.65	38.38	26.39	35.572
31	009	11.61	11.25	29.54	11.73	9.50	12.482
31	011	93.29	90.54	87.63	133.18	165.45	226.194
31	013	151.26	148.07	171.08	234.3	193.00	281.368
31	015	9.02	3.79	4.42	6.03	5.98	3.544
31	017	108.97	58.72	19.37	68.04	80.56	38.632
31	019	196.28	173.41	207.48	250.93	258.27	338.174
31	021	31.79	21.67	46.30	55.97	45.39	77.124
31	023	65.50	67.12	100.56	107.38	123.64	186.764
31	025	47.61	12.46	16.15	39.86	20.36	11.028
31	027	41.76	30.91	52.87	69.57	84.09	129.832
31	029	209.47	201.52	180.10	268.44	170.37	199.212
31	031	51.55	30.71	98.87	46.56	52.44	66.604
31	033	57.66	47.25	66.43	93.5	77.87	120.544
31	035	106.60	95.63	198.28	228.08	161.11	302.822
31	037	59.59	44.73	60.24	68.14	78.39	98.824
31	039	33.22	21.62	43.76	54.2	51.46	82.288
31	041	167.46	202.01	241.18	256.27	258.33	366.65
31	043	11.03	11.26	20.69	27.11	22.01	41.106
31	045	29.91	33.84	43.17	35.3	27.93	32.53
31	047	251.04	270.42	332.57	354.47	319.15	437.692
31	049	39.52	20.71	43.06	38.76	28.71	32.01
31	051	12.49	10.27	42.58	20.65	21.50	38.538
31	053	89.59	58.71	100.74	99.9	113.67	146.132
31	055	543.72	408.79	363.88	535.4	789.53	899.202
31	057	144.17	120.56	102.75	130.92	110.38	87.424
31	059	119.65	93.18	163.16	212.6	163.14	274.186
31	061	84.62	39.34	99.62	111.28	124.36	182.696
31	063	67.32	79.75	76.20	86.29	59.15	67.862
31	065	76.62	52.94	73.59	82.86	57.53	63.752
31	067	51.68	28.53	42.23	62.94	102.62	139.374
31	069	58.31	52.74	57.97	63.82	57.47	63.702
31	071	17.49	13.48	103.29	17.07	20.15	39.642
31	073	47.11	65.66	164.94	101.25	67.62	135.282
31	075	2.50	2.05	3.74	2.62	2.92	3.612
31	077	51.53	44.09	44.53	53.9	97.43	119.262
31	079	177.19	165.85	169.63	218.7	240.15	301.566
31	081	141.04	160.64	224.94	243.51	293.41	445.274
31	083	83.59	43.77	122.04	129.01	79.95	138.448
31	085	38.79	47.62	61.45	60.78	52.73	76.898
31	087	58.67	61.92	51.07	62.95	45.93	41.438
31	089	225.51	108.23	167.98	237.97	271.16	334.794
31	091	3.55	3.55	6.07	6.43	4.30	7.408
31	093	109.41	108.92	42.27	122.33	131.19	137.006
31	095	42.19	24.62	41.22	71.68	60.04	97.606
31	097	12.47	6.59	8.36	11.55	13.83	15.168
31	099	140.52	124.10	167.73	188.5	176.15	240.796
31	101	155.64	129.37	122.74	135.5	165.66	157.484
31	103	20.06	5.76	9.11	15.08	19.69	19.088
31	105	40.17	28.87	38.73	63.69	50.76	78.044
31	107	38.86	30.50	51.30	46.74	53.77	71.87
31	109	44.41	14.14	20.95	18.52	23.91	2.414
31	111	828.07	803.96	1086.26	1008.96	938.67	1188.904
31	113	12.15	22.69	19.89	22.36	23.95	34.17
31	115	18.93	11.94	35.91	11.88	15.70	14.96
31	117	10.83	8.50	8.88	10.3	9.91	9.66
31	119	68.60	57.16	68.69	103.01	104.93	151.584
31	121	146.41	125.21	125.24	187.26	201.46	260.406
31	123	355.13	248.87	115.98	195.96	228.00	44.486
31	125	61.69	44.64	39.31	64.4	82.34	95.112
31	127	299.48	636.60	636.86	730.4	1125.02	1732.6
31	129	53.49	23.86	53.96	77.22	48.39	77.28
31	131	359.49	325.05	308.27	423.85	471.93	571.926
31	133	3.65	2.26	2.43	2.53	5.19	5.222
31	135	118.50	131.19	141.13	210.21	125.30	200.838
31	137	237.84	255.26	337.61	324.96	204.98	274.518
31	139	77.76	55.77	78.43	124.23	111.92	171.69
31	141	105.77	110.81	116.97	132.34	229.01	299.786
31	143	85.15	95.73	116.16	136.32	171.32	248.694
31	145	94.11	93.20	64.38	79.18	53.17	19.268
31	147	6.24	2.57	2.55	3.28	3.18	0.318
31	149	51.81	22.92	25.71	45.92	39.43	36.102
31	151	68.80	45.09	66.33	100.91	71.77	107.636
31	153	53.46	81.66	64.84	40.65	28.30	-1.016
31	155	81.60	78.62	123.12	133.06	148.94	226.54
31	157	805.89	667.36	371.31	315.77	264.09	-376.23
31	159	74.51	61.86	99.37	93.09	135.77	185.17
31	161	87.53	91.43	81.47	100.34	96.51	107.578
31	163	46.01	46.44	115.08	75.67	88.44	142.782
31	165	135.73	104.50	29.98	71.91	49.80	-44.286
31	167	25.03	20.58	22.32	25.14	30.19	33.58
31	169	66.79	44.29	111.47	168.89	107.64	223.596
31	171	5.53	5.47	7.61	8.14	2.70	4.096
31	173	8.18	5.28	7.62	11.64	13.42	19.332
31	175	76.39	67.94	45.73	78.38	139.16	163.108
31	177	511.90	380.37	445.02	573.52	581.69	698.138
31	179	16.70	12.25	20.97	35	36.33	61.456
31	181	50.46	21.12	116.56	62.24	49.52	83.524
31	183	41.87	24.35	30.35	53.47	50.57	68.034
31	185	136.40	150.71	232.12	252.66	281.48	445.94
32	001	320.59	278.18	160.53	157.8	179.30	-22.496
32	003	266.26	346.05	412.70	529.17	607.74	952.032
32	005	214.96	190.30	130.83	149.62	52.02	-72.39
32	007	944.63	818.14	358.58	525.9	356.88	-279.818
32	009	36.49	42.86	46.38	27.06	41.74	35.726
32	011	166.45	171.28	103.17	109.33	84.63	-8.382
32	013	588.79	520.14	280.58	396.12	263.87	-54.416
32	015	147.02	132.76	95.29	97.92	107.33	47.532
32	017	65.39	60.10	54.40	57.73	50.94	38.95
32	019	355.64	295.49	194.24	224.36	217.76	49.364
32	021	37.80	31.59	23.00	13.96	13.28	-16.076
32	023	79.19	56.13	72.62	52.55	68.57	50.92
32	027	176.22	111.93	86.26	109.42	131.84	68.372
32	029	0.99	3.51	3.17	8.01	3.76	9.912
32	031	231.01	222.36	158.67	208.94	116.86	42.536
32	033	95.54	89.11	105.13	112.42	71.07	79.276
32	510	11.85	11.87	15.20	24.75	9.92	20.13
33	001	5.27	6.13	6.72	6.46	8.70	10.97
33	003	4.34	4.28	8.09	6.69	6.11	9.472
33	005	17.33	7.21	9.17	7.77	8.54	-0.208
33	007	64.19	41.21	46.28	44.08	40.17	20.084
33	009	14.83	12.78	19.39	17.8	13.08	16.488
33	011	103.53	297.68	59.14	55.59	58.61	-84.248
33	013	250.07	13.08	244.90	253.13	245.34	339.658
33	015	401.05	914.82	901.62	790.04	916.02	1327.806
33	017	14.62	10.91	21.74	21.32	20.68	31.372
33	019	18.35	5.18	5.59	5.38	6.44	-5.984
34	001	64.66	55.18	46.16	43.95	51.37	29.578
34	003	801.51	706.63	121.88	131.87	123.82	-780.942
34	005	237.74	101.01	233.76	172.61	104.86	53.5
34	007	280.93	282.85	72.57	50.63	55.37	-261.534
34	009	216.17	66.97	299.70	182.97	217.55	267.928
34	011	140.93	165.49	87.36	111.35	58.08	-19.262
34	013	167.72	212.68	46.44	33.28	32.52	-171.352
34	015	126.67	171.79	73.15	59.07	75.01	-28.486
34	017	747.87	772.41	443.57	517.64	609.52	299.32
34	019	210.85	194.40	73.20	99.61	23.07	-161.984
34	021	716.82	584.65	506.08	692.73	691.57	672.918
34	023	448.20	399.23	93.70	212.78	645.13	484.254
34	025	77.19	87.82	79.40	64.74	82.90	71.414
34	027	127.26	104.92	101.57	123.6	75.95	56.296
34	029	648.38	1275.81	1441.23	667.22	1466.24	1716.054
34	031	199.37	273.76	300.23	201.23	164.00	141.756
34	033	1361.80	6980.15	1550.93	1969.85	2700.58	1513.018
34	035	96.40	87.52	126.99	148.4	146.81	218.244
34	037	16.26	15.90	20.10	22.22	16.36	22.08
34	039	237.94	147.97	326.14	31.85	22.02	-175.592
34	041	17.31	100.77	68.83	23.53	27.79	13.878
35	001	167.86	189.32	189.92	170.04	149.86	140.232
35	003	9.92	18.69	17.33	18.17	19.15	27.416
35	005	249.62	293.46	289.55	319.04	256.85	305.728
35	006	21.84	8.51	8.81	8.07	13.97	2.532
35	007	54.20	55.55	47.51	47.01	51.87	43.308
35	009	182.88	303.64	229.89	182.72	130.41	70.392
35	011	50.67	43.14	52.60	44.58	45.13	41.44
35	013	413.76	458.40	441.44	493.74	465.20	537.44
35	015	181.83	226.61	237.75	218.71	204.93	236.946
35	017	52.83	58.24	60.80	31.43	50.94	32.494
35	019	17.40	14.62	19.32	13.21	24.78	25.876
35	021	5.22	3.91	4.11	3.36	3.49	1.612
35	023	37.28	34.78	40.61	38.4	89.51	112.964
35	025	130.03	119.58	157.54	137.45	163.00	191.806
35	027	25.60	27.38	34.73	25.43	23.17	23.176
35	028	5.07	4.85	5.32	4.11	3.82	2.69
35	029	129.14	97.06	131.54	89.89	182.58	185.868
35	031	28.05	20.06	18.17	14.2	17.16	2.944
35	033	38.01	34.66	33.33	29.76	20.38	7.132
35	035	43.60	36.55	46.55	42.19	41.96	43.586
35	037	81.55	89.27	134.29	104.31	41.56	51.232
35	039	89.75	87.47	85.12	103.9	110.14	129.602
35	041	192.51	205.68	143.66	137.07	180.02	115.634
35	043	42.41	56.34	67.51	72.49	69.29	103.554
35	045	425.67	412.04	344.95	262.64	332.67	154.354
35	047	28.24	37.78	30.91	46.24	35.85	50.012
35	049	48.45	42.98	45.70	46.21	47.36	46.77
35	051	34.12	35.70	42.32	33.25	40.59	43.49
35	053	89.14	122.66	147.13	160.81	145.58	223.682
35	055	117.77	99.51	98.30	92.12	108.27	87.36
35	057	54.54	38.77	42.26	31.76	41.04	21.268
35	059	115.20	74.26	76.48	75.27	47.96	-2.248
35	061	119.82	132.09	179.86	159.27	173.44	233.548
36	001	383.49	1012.63	566.60	102.67	128.49	-413.2
36	003	9.89	8.28	9.63	7.57	7.11	4.734
36	005	1141.53	1124.90	197.19	3.48	4.12	-1543.5
36	007	109.67	133.25	132.74	115.13	117.58	120.294
36	009	19.03	15.27	16.38	14.12	19.52	16.762
36	011	15.70	15.78	17.23	13.31	14.77	12.76
36	013	524.59	1476.32	1204.28	480.66	461.01	155.68
36	015	18.28	16.80	18.35	17.34	15.69	14.508
36	017	147.59	58.07	9.42	84.86	7.41	-90.672
36	019	28.71	17.80	15.64	13.58	13.86	-2.434
36	021	12.91	9.23	8.75	7.13	8.90	3.312
36	023	8.41	9.79	11.39	8.31	8.74	8.836
36	025	572.90	538.13	490.45	456.22	453.61	309.968
36	027	45.52	34.44	39.53	34.72	38.67	30.524
36	029	764.87	939.45	1095.10	874.71	802.38	901.47
36	031	20.17	10.71	11.61	8.31	8.96	-2.94
36	033	6.93	6.98	10.50	8.77	19.01	26.008
36	035	14.09	9.65	7.62	7.84	9.57	3.244
36	037	11.58	9.38	11.29	9.45	11.85	11.076
36	039	8.33	10.78	10.74	5.34	5.83	1.94
36	041	0.48	0.94	1.00	0.98	1.12	1.696
36	043	14.81	13.47	16.38	9.75	14.78	11.57
36	045	34.50	22.26	30.80	17.21	15.62	-1.608
36	047	218.50	7.60	51.23	14.45	13.94	-180.218
36	049	13.28	7.03	7.63	5.41	8.09	1.088
36	051	12.80	12.31	13.31	8.44	8.20	3.17
36	053	9.16	10.57	11.61	5.84	7.09	3.532
36	055	422.69	455.98	344.27	236.26	226.85	-29.63
36	057	14.91	10.68	15.47	11.48	13.20	11.576
36	059	756.21	1534.35	545.85	499.03	551.53	-89.414
36	061	243.23	56.44	340.48	258.85	287.61	412.024
36	063	208.61	292.02	434.25	284.36	290.97	396.278
36	065	49.55	47.24	39.22	34.26	42.92	26.894
36	067	156.72	141.96	169.67	94.87	147.48	102.798
36	069	16.94	14.37	18.18	10.63	14.17	9.29
36	071	1041.70	1032.22	1368.99	643.89	855.09	531.448
36	073	6.07	5.02	4.51	4.16	5.42	3.74
36	075	908.29	1396.85	1171.62	975.14	1254.99	1304.392
36	077	9.91	7.99	9.82	5.67	6.73	2.816
36	079	119.58	50.26	131.27	123.51	111.38	141.31
36	081	897.03	2150.75	2215.76	1753.78	1738.25	2522.396
36	083	33.18	25.94	37.91	26.85	26.71	22.9
36	085	191.05	555.88	493.27	324.27	653.89	860.114
36	087	790.34	949.71	1217.75	592.36	1007.47	957.672
36	089	47.97	22.08	22.23	14.25	16.38	-18.024
36	091	54.03	22.44	20.72	19.68	23.91	-9.644
36	093	65.53	27.68	31.14	28	28.90	-7.514
36	095	155.28	139.12	132.40	117.29	170.83	148.546
36	097	7.15	4.42	4.61	2.28	3.26	-1.608
36	099	7.72	4.55	4.81	3.94	4.65	1.084
36	101	120.79	84.40	65.40	75.05	23.77	-48.152
36	103	1252.26	944.75	1010.78	985.42	1507.99	1471.518
36	105	174.32	164.78	150.86	140.9	107.75	53.51
36	107	7.92	7.92	9.10	7.19	7.92	7.572
36	109	351.47	246.51	260.84	249.7	254.17	157.692
36	111	581.45	517.58	482.15	449.13	472.47	328.71
36	113	27.56	14.76	14.04	11.72	11.96	-4.536
36	115	20.37	11.98	10.73	8.46	10.25	-1.898
36	117	393.90	425.81	483.50	436.87	459.89	525.818
36	119	1728.65	1947.58	1380.38	1234.11	2528.99	2296.268
36	121	9.20	11.22	11.32	6.12	10.32	7.92
36	123	147.99	120.40	112.50	82.91	71.16	-7.698
37	001	22.17	22.79	27.55	27.14	24.25	29.886
37	003	3.56	3.66	5.02	4.62	5.13	6.858
37	005	1.28	1.42	2.89	2.99	4.12	6.89
37	007	19.46	21.74	13.36	10.07	10.90	-2.168
37	009	2.75	3.31	3.57	3.21	3.34	3.884
37	011	3.24	5.77	8.69	5.8	12.36	18.134
37	013	76.44	64.57	16.55	48.31	84.69	58.256
37	015	8.07	6.12	8.06	12.43	10.52	15.766
37	017	4.72	5.65	8.67	50.78	56.63	114.66
37	019	880.34	1623.45	1565.26	1639.69	1568.41	2290.858
37	021	37.12	39.69	37.79	42.49	303.82	413.902
37	023	17.83	20.29	29.00	24.08	18.88	25.55
37	025	9.36	10.45	30.79	25.75	17.68	37.97
37	027	8.02	8.66	13.41	12.03	11.62	17.09
37	029	1.76	0.46	0.87	0.38	0.86	-0.262
37	031	7.00	6.09	8.44	7.85	7.87	9.55
37	033	5.96	3.05	3.63	3.38	3.06	0.534
37	035	882.52	752.75	806.01	1188.05	1182.19	1583.088
37	037	159.94	156.37	396.49	364.58	159.35	371.564
37	039	2.99	6.49	7.64	3.6	31.51	42.936
37	041	6.20	3.33	3.33	5.76	6.04	6.198
37	043	0.53	4.41	4.74	1.45	1.18	1.466
37	045	17.59	17.08	39.33	191.83	271.63	517.19
37	047	50.36	92.71	7.40	50.11	48.58	22.136
37	049	52.08	42.96	14.21	32.47	52.34	32.83
37	051	50.22	45.15	35.71	48.41	41.16	35.214
37	053	1.46	1.80	2.24	3.06	3.25	5.266
37	055	3.74	4.10	6.37	7.31	9.57	15.14
37	057	14.99	17.50	21.96	21.32	11.99	16.244
37	059	4.77	4.49	5.64	6.44	14.19	19.58
37	061	10.48	11.63	29.09	30.55	43.56	76.11
37	063	24.09	25.89	31.37	37.65	40.91	59.222
37	065	10.89	8.48	12.34	12.59	14.88	19.09
37	067	38.63	45.27	61.53	58.42	54.62	78.772
37	069	5.73	5.29	9.07	8.54	7.34	11.076
37	071	330.08	325.15	399.12	972.21	1071.60	1897.692
37	073	1.83	1.02	2.36	1.84	3.00	3.906
37	075	0.70	11.07	42.28	0.85	42.04	62.864
37	077	13.06	5.63	7.43	7.55	7.19	2.28
37	079	3.40	4.88	4.95	5.93	9.14	13.178
37	081	53.08	69.45	95.27	79.07	60.21	85.744
37	083	48.81	36.97	13.22	37.64	33.38	15.89
37	085	13.64	9.19	96.91	18.03	14.03	36.132
37	087	58.91	109.75	84.66	35.05	45.45	5.792
37	089	12.49	10.82	14.36	17.1	13.62	18.802
37	091	11.81	5.38	4.95	8.85	8.53	6.05
37	093	3.06	5.16	4.53	3.65	5.08	5.814
37	095	0.54	0.61	0.78	2.24	1.02	2.592
37	097	13.90	13.27	23.55	18.98	19.00	27.286
37	099	3.13	8.07	4.51	3.92	4.48	3.952
37	101	9.55	10.45	13.52	18.71	23.23	36.464
37	103	0.82	1.31	5.12	2.35	5.18	8.812
37	105	6.15	6.09	8.56	11.37	14.34	22.298
37	107	12.51	12.14	11.53	15.18	13.53	16.026
37	109	6.61	7.20	10.59	9.92	11.39	16.51
37	111	10.35	15.12	10.53	8.48	8.57	4.49
37	113	2.38	18.17	16.98	5.5	323.36	450.852
37	115	2.32	7.78	4.19	2.02	3.26	1.586
37	117	70.16	92.58	5.92	89.01	160.31	189.634
37	119	2763.82	2393.86	2748.99	2767.48	2664.18	2772.27
37	121	6.39	12.35	6.57	2.87	4.46	-1.476
37	123	4.12	4.65	6.79	6.76	7.83	11.748
37	125	9.10	24.02	26.56	26.51	22.55	39.382
37	127	20.27	17.66	24.04	32.03	22.65	34.808
37	129	38.64	26.27	66.57	36.28	39.71	48.784
37	131	5.84	2.47	4.75	4.37	6.78	7.11
37	133	18.97	18.28	14.76	24.66	18.58	22.41
37	135	10.33	11.86	16.02	17.19	15.09	23.008
37	137	1.56	3.98	3.00	1.75	3.29	3.454
37	139	3.39	3.33	5.31	7.79	7.16	12.596
37	141	1.89	2.18	4.11	7.52	9.31	17.11
37	143	1.79	1.20	2.13	2.53	4.46	6.424
37	145	1380.20	1167.21	678.29	1059.22	1056.28	614.742
37	147	21.34	17.13	25.95	13.58	25.62	23.73
37	149	2.15	2.62	2.68	2.72	2.45	2.944
37	151	13.68	13.91	23.68	21.56	19.91	30.614
37	153	8.62	10.82	11.93	12.33	12.93	17.404
