18	145	8.49	0.00	8.49
18	147	31.62	0.00	31.62
18	149	7.27	0.00	7.27
18	151	4.25	0.00	4.25
18	153	450.34	0.00	450.34
18	155	4.27	0.00	4.27
18	157	44.78	0.00	44.78
18	159	2.20	0.00	2.20
18	161	0.88	0.00	0.88
18	163	29.50	0.00	29.50
18	165	469.71	0.00	469.71
18	167	327.96	0.00	327.96
18	169	10.35	0.00	10.35
18	171	6.23	0.00	6.23
18	173	709.03	0.00	709.03
18	175	4.29	0.00	4.29
18	177	16.23	0.00	16.23
18	179	4.06	0.00	4.06
18	181	6.43	0.00	6.43
18	183	3.97	0.00	3.97
19	001	2.00	0.00	2.00
19	003	1.67	0.00	1.67
19	005	212.42	0.00	212.42
19	007	5.43	0.00	5.43
19	009	1.77	0.00	1.77
19	011	3.47	0.00	3.47
19	013	57.32	0.00	57.32
19	015	3.38	0.00	3.38
19	017	4.82	0.00	4.82
19	019	3.81	0.00	3.81
19	021	5.36	0.00	5.36
19	023	7.77	0.00	7.77
19	025	2.34	0.00	2.34
19	027	5.49	0.00	5.49
19	029	3.62	0.00	3.62
19	031	3.00	0.00	3.00
19	033	9.44	0.00	9.44
19	035	4.68	0.00	4.68
19	037	2.73	0.00	2.73
19	039	1.56	0.00	1.56
19	041	3.32	0.00	3.32
19	043	5.06	0.00	5.06
19	045	279.11	0.00	279.11
19	047	3.67	0.00	3.67
19	049	6.14	0.00	6.14
19	051	1.28	0.00	1.28
19	053	1.65	0.00	1.65
19	055	5.65	0.00	5.65
19	057	115.20	0.00	115.20
19	059	3.02	0.00	3.02
19	061	81.50	0.00	81.50
19	063	2.36	0.00	2.36
19	065	4.85	0.00	4.85
19	067	3.69	0.00	3.69
19	069	2.50	0.00	2.50
19	071	6.33	0.00	6.33
19	073	2.08	0.00	2.08
19	075	2.15	0.00	2.15
19	077	2.21	0.00	2.21
19	079	3.07	0.00	3.07
19	081	3.56	0.00	3.56
19	083	4.95	0.00	4.95
19	085	11.65	0.00	11.65
19	087	2.63	0.00	2.63
19	089	1.95	0.00	1.95
19	091	3.59	0.00	3.59
19	093	1.79	0.00	1.79
19	095	3.40	0.00	3.40
19	097	8.50	0.00	8.50
19	099	7.52	0.00	7.52
19	101	2.51	0.00	2.51
19	103	62.93	0.00	62.93
19	105	4.03	0.00	4.03
19	107	2.50	0.00	2.50
19	109	3.44	0.00	3.44
19	111	18.52	0.00	18.52
19	113	259.86	0.00	259.86
19	115	10.21	0.00	10.21
19	117	1.38	0.00	1.38
19	119	4.39	0.00	4.39
19	121	2.16	0.00	2.16
19	123	3.74	0.00	3.74
19	125	5.67	0.00	5.67
19	127	11.11	0.00	11.11
19	129	2.53	0.00	2.53
19	131	2.33	0.00	2.33
19	133	12.24	0.00	12.24
19	135	1.26	0.00	1.26
19	137	1.88	0.00	1.88
19	139	270.13	0.00	270.13
19	141	3.67	0.00	3.67
19	143	2.77	0.00	2.77
19	145	3.06	0.00	3.06
19	147	2.89	0.00	2.89
19	149	6.35	0.00	6.35
19	151	1.65	0.00	1.65
19	153	56.52	0.00	56.52
19	155	468.82	0.00	468.82
19	157	2.96	0.00	2.96
19	159	1.27	0.00	1.27
19	161	3.47	0.00	3.47
19	163	100.76	0.00	100.76
19	165	2.57	0.00	2.57
