State FIPS -- County FIPS -- 1985 -- 1990 -- 1995 -- 2000 -- 2005
13	029	1.54	1.48	1.98	2.84	3.10
13	031	8.92	10.08	17.24	15.48	16.89
13	033	11.94	70.78	75.48	98.07	83.82
13	035	2.09	2.37	5.60	3.82	3.50
13	037	14.55	9.24	18.82	34.53	27.03
13	039	43.88	44.46	47.94	49.23	6.66
13	043	4.54	4.50	3.16	6.37	11.13
13	045	10.29	12.49	13.69	12.1	14.42
13	047	4.17	4.97	10.68	10.67	6.69
13	049	1.42	1.67	1.76	1.48	1.24
13	051	498.67	516.12	605.65	213.7	241.28
13	053	6.85	13.63	13.80	9.66	1.21
13	055	14.28	11.86	4.86	11.54	12.28
13	057	7.50	8.32	13.89	20.39	29.34
13	059	15.58	16.96	18.10	19.41	7.57
13	061	2.50	1.66	5.56	5.85	0.66
13	063	17.24	21.54	25.61	26.53	15.62
13	065	1.12	0.77	1.29	1.86	1.88
13	067	449.93	399.57	440.10	466.78	414.66
13	069	11.47	8.36	13.17	21.26	16.13
13	071	18.00	16.99	39.79	45.91	36.75
13	073	7.46	9.72	11.88	17.27	15.58
13	075	6.41	6.62	11.92	12.04	11.13
13	077	436.21	445.72	352.54	560.37	42.41
13	079	3.08	3.33	5.88	6.06	4.87
13	081	8.35	14.55	19.02	17.41	18.80
13	083	1.34	1.47	1.74	2.64	2.90
13	085	0.72	1.06	1.48	2.3	2.71
13	087	40.45	36.86	64.79	62.66	41.95
13	089	70.80	81.36	85.79	91.67	88.84
13	091	5.91	4.66	7.47	15.89	19.93
13	093	13.72	5.01	12.75	26.43	26.29
13	095	216.55	128.31	134.05	222.15	158.77
13	097	6.27	6.53	7.56	12.14	27.44
13	099	121.49	116.70	142.00	157.08	123.90
13	101	0.89	0.70	2.85	6.59	6.28
13	103	103.95	121.46	145.50	149.3	150.83
13	105	2.80	3.35	2.80	3.21	3.40
13	107	8.64	5.47	5.62	5.86	6.66
13	109	2.16	2.77	3.28	4.37	4.24
13	111	1.39	1.43	1.94	2.12	2.77
13	113	1.62	8.14	13.91	17.19	14.79
13	115	472.08	461.58	452.26	585.89	588.88
13	117	5.46	7.61	13.74	18.97	28.52
13	119	2.59	3.36	3.81	3.8	4.16
13	121	137.39	143.57	225.96	170.75	151.95
13	123	3.48	2.84	3.25	6.95	10.94
13	125	0.33	0.31	0.39	0.36	0.33
13	127	149.12	144.56	124.19	146.05	112.06
13	129	12.02	13.59	18.09	16.47	15.11
13	131	5.83	10.38	12.08	19.63	10.36
13	133	1.91	1.86	5.11	13.27	3.91
13	135	40.08	62.06	71.81	93.54	9.18
13	137	5.81	6.26	10.12	7.58	13.19
13	139	16.87	17.04	19.80	25.2	108.60
13	141	1.19	1.07	1.09	1.15	1.48
13	143	1.62	3.07	2.14	3.73	3.36
13	145	14.02	11.20	10.31	6.5	12.59
13	147	2.89	4.37	4.19	4.38	3.78
13	149	24.02	4.98	1.10	73.53	65.89
13	151	5.28	8.20	7.13	13.51	34.95
13	153	24.97	23.81	29.14	27.93	29.37
13	155	2.77	3.89	9.81	12.73	17.57
13	157	4.79	6.27	6.37	7.08	21.18
13	159	2.04	1.92	1.74	2.92	2.65
13	161	8.02	6.81	5.04	6.51	5.58
13	163	19.56	18.59	15.46	27.03	20.52
13	165	3.77	4.12	5.49	6.85	4.89
13	167	2.93	1.95	3.11	3.01	3.04
13	169	1.91	1.97	2.40	2.68	29.64
13	171	3.73	3.53	4.66	6.7	2.90
13	173	5.51	3.66	3.32	2.74	2.17
13	175	19.27	26.03	32.88	32.32	30.12
13	177	15.49	17.59	26.20	34.76	7.56
13	179	16.34	20.59	17.47	14.98	14.00
13	181	1.62	0.98	1.16	1.19	0.91
13	183	0.54	0.53	0.80	0.97	2.98
13	185	24.85	26.17	28.09	32.95	30.34
13	187	3.53	3.85	3.11	3.87	3.24
13	189	3.07	3.39	3.74	5.46	5.85
13	191	1.46	1.10	1.42	1.18	1.09
13	193	17.16	21.49	23.61	31.56	31.47
13	195	2.25	5.02	3.09	3.02	3.56
13	197	3.40	2.36	3.22	3.52	3.12
13	199	4.45	4.61	5.67	5.99	2.40
13	201	23.74	13.70	28.79	34.01	22.09
